iid,hw_od,chosen,ln_dwork,SDE_work,SDL_work,PL_work,ln_dlunch,SDE_lunch,SDL_lunch,K_lunch1,K_lunch2,ln_dafterwork,ln_dwork*ln_afterwork,t_commute,c_commute,M_commute2,t_worklunch,alternative
10418,,False,0.2795919762168704,0.0,0.17105263157894735,0.0,0.8454879529219204,0.0,0.6000000000000001,0.0,1.0,0.872490848596899,0.40238794052413773,0.20588235294117646,0.10526315789473684,1.0,1.0,18:00-18:30
10418,,False,0.35412729927118125,0.0,0.17105263157894735,0.0,0.8454879529219204,0.0,0.6000000000000001,0.0,1.0,0.733374628746521,0.388782381195794,0.20588235294117646,0.10526315789473684,1.0,1.0,18:30-19:00
10418,,False,0.4230246433141833,0.0,0.17105263157894735,0.0,0.8454879529219204,0.0,0.6000000000000001,0.0,1.0,0.580324609294192,0.3525457684481086,0.20588235294117646,0.10526315789473684,1.0,1.0,19:00-19:30
10418,,False,0.487077287165115,0.0,0.17105263157894735,0.0,0.8454879529219204,0.0,0.6000000000000001,0.0,1.0,0.410235706865572,0.29206528984815905,0.20588235294117646,0.10526315789473684,1.0,1.0,19:30-20:00
10418,,False,0.5469220331745142,0.0,0.17105263157894735,0.0,0.8454879529219204,0.0,0.6000000000000001,0.0,1.0,0.21883323396922805,0.20443194490131988,0.20588235294117646,0.10526315789473684,1.0,1.0,20:00-20:30
10418,,True,0.6030778343414034,0.0,0.17105263157894735,0.0,0.8454879529219204,0.0,0.6000000000000001,0.0,1.0,0.0,0.08489958673878295,0.20588235294117646,0.10526315789473684,1.0,1.0,20:30-21:00
2469,,True,0.2898893455742868,0.0,0.6447368421052632,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.4927528512870387,0.6911764705882353,0.2631578947368421,1.0,0.0,17:30-18:00
2469,,False,0.3636201714820584,0.0,0.6447368421052632,0.0,0.0,0.0,0.2,0.0,0.0,0.872490848596899,0.4890217349902408,0.6911764705882353,0.2631578947368421,1.0,0.0,18:00-18:30
2469,,False,0.43182961511357987,0.0,0.6447368421052632,0.0,0.0,0.0,0.2,0.0,0.0,0.733374628746521,0.46472771490455433,0.6911764705882353,0.2631578947368421,1.0,0.0,18:30-19:00
2469,,False,0.49528732009814136,0.0,0.6447368421052632,0.0,0.0,0.0,0.2,0.0,0.0,0.580324609294192,0.41891162081526767,0.6911764705882353,0.2631578947368421,1.0,0.0,19:00-19:30
2469,,False,0.5546124373941801,0.0,0.6447368421052632,0.0,0.0,0.0,0.2,0.0,0.0,0.410235706865572,0.3496619038139397,0.6911764705882353,0.2631578947368421,1.0,0.0,19:30-20:00
2469,,False,0.6103104714473906,0.0,0.6447368421052632,0.0,0.0,0.0,0.2,0.0,0.0,0.21883323396922805,0.2538157054078225,0.6911764705882353,0.2631578947368421,1.0,0.0,20:00-20:30
2469,,False,0.6627994972209765,0.0,0.6447368421052632,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1263893981706834,0.6911764705882353,0.2631578947368421,1.0,0.0,20:30-21:00
7668,,False,0.5584334387649406,0.38219895287958117,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,1.0,0.7828221476656978,0.45588235294117646,0.15789473684210525,1.0,0.0,17:30-18:00
7668,,False,0.6139053774576577,0.38219895287958117,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.872490848596899,0.7470679422658515,0.45588235294117646,0.15789473684210525,1.0,0.0,18:00-18:30
7668,,False,0.6661935700152068,0.38219895287958117,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.733374628746521,0.6937923003206403,0.45588235294117646,0.15789473684210525,1.0,0.0,18:30-19:00
7668,,False,0.7156437195492371,0.38219895287958117,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.580324609294192,0.6212863587156046,0.45588235294117646,0.15789473684210525,1.0,0.0,19:00-19:30
7668,,False,0.7625481103441003,0.38219895287958117,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.410235706865572,0.5269975674496927,0.45588235294117646,0.15789473684210525,1.0,0.0,19:30-20:00
7668,,False,0.8071560766927286,0.38219895287958117,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.21883323396922805,0.407171372325285,0.45588235294117646,0.15789473684210525,1.0,0.0,20:00-20:30
7668,,True,0.8496820265121663,0.38219895287958117,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.256220359439179,0.45588235294117646,0.15789473684210525,1.0,0.0,20:30-21:00
10486,,False,0.560337948322986,0.387434554973822,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.7848793135518841,0.4485294117647059,0.21052631578947367,1.0,0.0,17:30-18:00
10486,,False,0.615697526495107,0.387434554973822,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.872490848596899,0.7489156633893743,0.4485294117647059,0.21052631578947367,1.0,0.0,18:00-18:30
10486,,False,0.6678858778215764,0.387434554973822,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.733374628746521,0.6954463421558077,0.4485294117647059,0.21052631578947367,1.0,0.0,18:30-19:00
10486,,False,0.7172467234662463,0.387434554973822,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.580324609294192,0.6227585532984077,0.4485294117647059,0.21052631578947367,1.0,0.0,19:00-19:30
10486,,False,0.7640707631492023,0.387434554973822,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.410235706865572,0.528296145235067,0.4485294117647059,0.21052631578947367,1.0,0.0,19:30-20:00
10486,,False,0.808606049141571,0.387434554973822,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.21883323396922805,0.40830099618265736,0.4485294117647059,0.21052631578947367,1.0,0.0,20:00-20:30
10486,,True,0.8510659409646775,0.387434554973822,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.25718179197310476,0.4485294117647059,0.21052631578947367,1.0,0.0,20:30-21:00
21977,,False,0.40063266932641817,0.0,0.039473684210526314,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6123728273503695,0.1323529411764706,1.0,0.0,0.0,17:30-18:00
21977,,False,0.4662226587490039,0.0,0.039473684210526314,0.0,0.0,1.0,0.0,0.0,0.0,0.872490848596899,0.5948057848028396,0.1323529411764706,1.0,0.0,0.0,18:00-18:30
21977,,False,0.5274072084221277,0.0,0.039473684210526314,0.0,0.0,1.0,0.0,0.0,0.0,0.733374628746521,0.5581441355118935,0.1323529411764706,1.0,0.0,0.0,18:30-19:00
21977,,False,0.5847410488593541,0.0,0.039473684210526314,0.0,0.0,1.0,0.0,0.0,0.0,0.580324609294192,0.5010656901200532,0.1323529411764706,1.0,0.0,0.0,19:00-19:30
21977,,False,0.6386803107911618,0.0,0.039473684210526314,0.0,0.0,1.0,0.0,0.0,0.0,0.410235706865572,0.4213582698477316,0.1323529411764706,1.0,0.0,0.0,19:30-20:00
21977,,False,0.6896045911737154,0.0,0.039473684210526314,0.0,0.0,1.0,0.0,0.0,0.0,0.21883323396922805,0.31559103739000127,0.1323529411764706,1.0,0.0,0.0,20:00-20:30
21977,,True,0.7378331721054412,0.0,0.039473684210526314,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1785167648897994,0.1323529411764706,1.0,0.0,0.0,20:30-21:00
7206,,False,0.699456660013186,0.8010471204188482,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.9351491122043991,0.3088235294117647,1.0,0.0,0.0,17:30-18:00
7206,,True,0.7471799975479017,0.8010471204188482,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.872490848596899,0.8844752257140716,0.3088235294117647,1.0,0.0,0.0,18:00-18:30
7206,,False,0.7925280340145506,0.8010471204188482,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.733374628746521,0.8172701262172044,0.3088235294117647,1.0,0.0,0.0,18:30-19:00
7206,,False,0.835726049449371,0.8010471204188482,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.580324609294192,0.731569654778421,0.3088235294117647,1.0,0.0,0.0,19:00-19:30
7206,,False,0.8769687204189562,0.8010471204188482,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.410235706865572,0.6245799328676709,0.3088235294117647,1.0,0.0,0.0,19:30-20:00
7206,,False,0.9164254238748817,0.8010471204188482,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.21883323396922805,0.49229937703674187,0.3088235294117647,1.0,0.0,0.0,20:00-20:30
7206,,False,0.9542444395597216,0.8010471204188482,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.3288619201565275,0.3088235294117647,1.0,0.0,0.0,20:30-21:00
1442,,False,0.7236306899715488,0.8795811518324608,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,1.0,0.9612608161608911,0.19852941176470587,1.0,0.0,0.0,17:30-18:00
1442,,False,0.7701360600267853,0.8795811518324608,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.872490848596899,0.9081431242363491,0.19852941176470587,1.0,0.0,0.0,18:00-18:30
1442,,False,0.8143829781024867,0.8795811518324608,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.733374628746521,0.8386308926750674,0.19852941176470587,1.0,0.0,0.0,18:30-19:00
1442,,False,0.8565806778654825,0.8795811518324608,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.580324609294192,0.7507224906853085,0.19852941176470587,1.0,0.0,0.0,19:00-19:30
1442,,False,0.8969105991224953,0.8795811518324608,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.410235706865572,0.6415871459344129,0.19852941176470587,1.0,0.0,0.0,19:30-20:00
1442,,False,0.9355311025125519,0.8795811518324608,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.21883323396922805,0.5071839566835106,0.19852941176470587,1.0,0.0,0.0,20:00-20:30
1442,,True,0.9725812250417705,0.8795811518324608,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.34160084494922005,0.19852941176470587,1.0,0.0,0.0,20:30-21:00
21093,,False,0.537216856337962,0.32460732984293195,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,1.0,0.7599049460135125,0.3161764705882353,0.15789473684210525,1.0,0.0,17:30-18:00
21093,,False,0.5939555610541272,0.32460732984293195,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.872490848596899,0.7264995093906068,0.3161764705882353,0.15789473684210525,1.0,0.0,18:00-18:30
21093,,True,0.6473677692589124,0.32460732984293195,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.733374628746521,0.6753921830876968,0.3161764705882353,0.15789473684210525,1.0,0.0,18:30-19:00
21093,,False,0.697822027302542,0.32460732984293195,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.580324609294192,0.6049189634125889,0.3161764705882353,0.15789473684210525,1.0,0.0,19:00-19:30
21093,,False,0.745628835485149,0.32460732984293195,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.410235706865572,0.5125681490012746,0.3161764705882353,0.15789473684210525,1.0,0.0,19:30-20:00
21093,,False,0.7910522320857933,0.32460732984293195,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.21883323396922805,0.39462541872599655,0.3161764705882353,0.15789473684210525,1.0,0.0,20:00-20:30
21093,,False,0.8343186244717957,0.32460732984293195,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.24554710248562106,0.3161764705882353,0.15789473684210525,1.0,0.0,20:30-21:00
21492,,False,0.5333056593821668,0.31413612565445026,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7556802463171373,0.33088235294117646,0.15789473684210525,1.0,0.0,17:30-18:00
21492,,False,0.5902809290920263,0.31413612565445026,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.872490848596899,0.722710932126291,0.33088235294117646,0.15789473684210525,1.0,0.0,18:00-18:30
21492,,False,0.643902717586782,0.31413612565445026,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.733374628746521,0.6720054821547181,0.33088235294117646,0.15789473684210525,1.0,0.0,18:30-19:00
21492,,False,0.6945439392648254,0.31413612565445026,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.580324609294192,0.6019083759774169,0.33088235294117646,0.15789473684210525,1.0,0.0,19:00-19:30
21492,,False,0.7425185679887369,0.31413612565445026,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.410235706865572,0.5099155913966262,0.33088235294117646,0.15789473684210525,1.0,0.0,19:30-20:00
21492,,True,0.7880934389287022,0.31413612565445026,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21883323396922805,0.392320324348548,0.33088235294117646,0.15789473684210525,1.0,0.0,20:00-20:30
21492,,False,0.8314972367945304,0.31413612565445026,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2435870290874289,0.33088235294117646,0.15789473684210525,1.0,0.0,20:30-21:00
18720,,False,0.4163646320019201,0.3455497382198953,0.0,0.0,1.0,0.0,0.2,1.0,0.0,1.0,0.6293657885051633,0.2867647058823529,0.15789473684210525,1.0,0.8333333333333334,17:30-18:00
18720,,False,0.48087085574014,0.3455497382198953,0.0,0.0,1.0,0.0,0.2,1.0,0.0,0.872490848596899,0.6099082023119162,0.2867647058823529,0.15789473684210525,1.0,0.8333333333333334,18:00-18:30
18720,,True,0.541111338725867,0.3455497382198953,0.0,0.0,1.0,0.0,0.2,1.0,0.0,0.733374628746521,0.5715383920127777,0.2867647058823529,0.15789473684210525,1.0,0.8333333333333334,18:30-19:00
18720,,False,0.5976154354183962,0.3455497382198953,0.0,0.0,1.0,0.0,0.2,1.0,0.0,0.580324609294192,0.5128894928868613,0.2867647058823529,0.15789473684210525,1.0,0.8333333333333334,19:00-19:30
18720,,False,0.6508196957038686,0.3455497382198953,0.0,0.0,1.0,0.0,0.2,1.0,0.0,0.410235706865572,0.4317112114526247,0.2867647058823529,0.15789473684210525,1.0,0.8333333333333334,19:30-20:00
18720,,False,0.7010883658955667,0.3455497382198953,0.0,0.0,1.0,0.0,0.2,1.0,0.0,0.21883323396922805,0.3245376528300785,0.2867647058823529,0.15789473684210525,1.0,0.8333333333333334,20:00-20:30
18720,,False,0.7487285238199832,0.3455497382198953,0.0,0.0,1.0,0.0,0.2,1.0,0.0,0.0,0.18608597958216544,0.2867647058823529,0.15789473684210525,1.0,0.8333333333333334,20:30-21:00
4831,,True,0.37534887252488347,0.0,0.18421052631578946,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,1.0,0.585062402976986,0.4338235294117647,0.15789473684210525,1.0,0.0,17:30-18:00
4831,,False,0.44271752828160293,0.0,0.18421052631578946,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.872490848596899,0.5705717924460458,0.4338235294117647,0.15789473684210525,1.0,0.0,18:00-18:30
4831,,False,0.5054469291330292,0.0,0.18421052631578946,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.733374628746521,0.5366804156617557,0.4338235294117647,0.15789473684210525,1.0,0.0,18:30-19:00
4831,,False,0.5641350683658619,0.0,0.18421052631578946,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.580324609294192,0.4821412118115598,0.4338235294117647,0.15789473684210525,1.0,0.0,19:00-19:30
4831,,False,0.6192712859450702,0.0,0.18421052631578946,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.410235706865572,0.40480549536331956,0.4338235294117647,0.15789473684210525,1.0,0.0,19:30-20:00
4831,,False,0.6712610946126092,0.0,0.18421052631578946,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.21883323396922805,0.30130024768595587,0.4338235294117647,0.15789473684210525,1.0,0.0,20:00-20:30
4831,,False,0.7204442968936426,0.0,0.18421052631578946,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.1664363719676336,0.4338235294117647,0.15789473684210525,1.0,0.0,20:30-21:00
24364,,True,0.1638022686817997,0.0,0.3289473684210526,0.0,0.8454879529219204,0.0,1.0,0.0,1.0,1.0,0.3565592406136522,0.5147058823529411,0.2631578947368421,1.0,1.0,17:30-18:00
24364,,False,0.2479827673637116,0.0,0.3289473684210526,0.0,0.8454879529219204,0.0,1.0,0.0,1.0,0.872490848596899,0.36979857341493916,0.5147058823529411,0.2631578947368421,1.0,1.0,18:00-18:30
24364,,False,0.32504054856445785,0.0,0.3289473684210526,0.0,0.8454879529219204,0.0,1.0,0.0,1.0,0.733374628746521,0.3603533316240144,0.5147058823529411,0.2631578947368421,1.0,1.0,18:30-19:00
24364,,False,0.3960874853815246,0.0,0.3289473684210526,0.0,0.8454879529219204,0.0,1.0,0.0,1.0,0.580324609294192,0.32780675342525845,0.5147058823529411,0.2631578947368421,1.0,1.0,19:00-19:30
24364,,False,0.4619938460941633,0.0,0.3289473684210526,0.0,0.8454879529219204,0.0,1.0,0.0,1.0,0.410235706865572,0.2706731515705829,0.5147058823529411,0.2631578947368421,1.0,1.0,19:30-20:00
24364,,False,0.5234535905426967,0.0,0.3289473684210526,0.0,0.8454879529219204,0.0,1.0,0.0,1.0,0.21883323396922805,0.18614848529941042,0.5147058823529411,0.2631578947368421,1.0,1.0,20:00-20:30
24364,,False,0.5810289969168825,0.0,0.3289473684210526,0.0,0.8454879529219204,0.0,1.0,0.0,1.0,0.0,0.06958182660071266,0.5147058823529411,0.2631578947368421,1.0,1.0,20:30-21:00
12557,,True,0.5810289969168825,0.44502617801047123,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.8072288571060113,0.14705882352941177,1.0,0.0,0.0,17:30-18:00
12557,,False,0.635182005182928,0.44502617801047123,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.872490848596899,0.7690043290639439,0.14705882352941177,1.0,0.0,0.0,18:00-18:30
12557,,False,0.6862967563555671,0.44502617801047123,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.733374628746521,0.7134409192668851,0.14705882352941177,1.0,0.0,0.0,18:30-19:00
12557,,False,0.7346961380547015,0.44502617801047123,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.580324609294192,0.6387840497788797,0.14705882352941177,1.0,0.0,0.0,19:00-19:30
12557,,False,0.780654152784984,0.44502617801047123,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.410235706865572,0.5424391076458501,0.14705882352941177,1.0,0.0,0.0,19:30-20:00
12557,,False,0.8244053139071021,0.44502617801047123,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.21883323396922805,0.42060966206272044,0.14705882352941177,1.0,0.0,0.0,20:00-20:30
12557,,False,0.8661518872903251,0.44502617801047123,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.26766229499568484,0.14705882352941177,1.0,0.0,0.0,20:30-21:00
5213,,True,0.5074653297185892,0.24607329842931938,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,1.0,0.7277686800836356,0.4264705882352941,1.0,0.0,0.0,17:30-18:00
5213,,False,0.5660277118121853,0.24607329842931938,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.872490848596899,0.6977056558100208,0.4264705882352941,1.0,0.0,0.0,18:00-18:30
5213,,False,0.6210529238377545,0.24607329842931938,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.733374628746521,0.6496723612865318,0.4264705882352941,1.0,0.0,0.0,18:30-19:00
5213,,False,0.6729440267471176,0.24607329842931938,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.580324609294192,0.5820710731111052,0.4264705882352941,1.0,0.0,0.0,19:00-19:30
5213,,False,0.7220388860876223,0.24607329842931938,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.410235706865572,0.4924497187569763,0.4264705882352941,1.0,0.0,0.0,19:30-20:00
5213,,False,0.7686235161246309,0.24607329842931938,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.21883323396922805,0.37715197455110894,0.4264705882352941,1.0,0.0,0.0,20:00-20:30
5213,,False,0.8129421754437147,0.24607329842931938,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.2306964637643396,0.4264705882352941,1.0,0.0,0.0,20:30-21:00
15789,,True,0.5054469291330292,0.24083769633507854,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.7255884942128259,0.21323529411764705,1.0,0.0,0.0,17:30-18:00
15789,,False,0.5641350683658619,0.24083769633507854,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.872490848596899,0.695754324083701,0.21323529411764705,1.0,0.0,0.0,18:00-18:30
15789,,False,0.6192712859450702,0.24083769633507854,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.733374628746521,0.6479310092709434,0.21323529411764705,1.0,0.0,0.0,18:30-19:00
15789,,False,0.6712610946126092,0.24083769633507854,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.580324609294192,0.5805254726634959,0.21323529411764705,1.0,0.0,0.0,19:00-19:30
15789,,False,0.7204442968936426,0.24083769633507854,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.410235706865572,0.49108979080940895,0.21323529411764705,1.0,0.0,0.0,19:30-20:00
15789,,False,0.7671084576013656,0.24083769633507854,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.21883323396922805,0.37597164436306807,0.21323529411764705,1.0,0.0,0.0,20:00-20:30
15789,,False,0.8114990912279194,0.24083769633507854,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2296939248344636,0.21323529411764705,1.0,0.0,0.0,20:30-21:00
10560,,False,0.234481668695399,0.0,0.0,0.0,0.8454879529219204,0.0,1.0,0.0,1.0,1.0,0.43290396146310717,0.33088235294117646,0.15789473684210525,1.0,1.0,17:30-18:00
10560,,False,0.31264161591460216,0.0,0.0,0.0,0.8454879529219204,0.0,1.0,0.0,1.0,0.872490848596899,0.43646240426474203,0.33088235294117646,0.15789473684210525,1.0,1.0,18:00-18:30
10560,,False,0.38462434691813674,0.0,0.0,0.0,0.8454879529219204,0.0,1.0,0.0,1.0,0.733374628746521,0.41858983848416753,0.33088235294117646,0.15789473684210525,1.0,1.0,18:30-19:00
10560,,True,0.45133515743305974,0.0,0.0,0.0,0.8454879529219204,0.0,1.0,0.0,1.0,0.580324609294192,0.3785460701815868,0.33088235294117646,0.15789473684210525,1.0,1.0,19:00-19:30
10560,,False,0.5134938466878187,0.0,0.0,0.0,0.8454879529219204,0.0,1.0,0.0,1.0,0.410235706865572,0.3145943636115638,0.33088235294117646,0.15789473684210525,1.0,1.0,19:30-20:00
10560,,False,0.5716821714744225,0.0,0.0,0.0,0.8454879529219204,0.0,1.0,0.0,1.0,0.21883323396922805,0.22372172034344096,0.33088235294117646,0.15789473684210525,1.0,1.0,20:00-20:30
10560,,False,0.6263770333835317,0.0,0.0,0.0,0.8454879529219204,0.0,1.0,0.0,1.0,0.0,0.10108599763496806,0.33088235294117646,0.15789473684210525,1.0,1.0,20:30-21:00
16364,,False,0.7156437195492371,0.8534031413612566,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9526336485957039,0.23529411764705882,0.10526315789473684,1.0,0.0,17:30-18:00
