iid,hw_od,chosen,ln_dwork,SDE_work,SDL_work,PL_work,ln_dlunch,SDE_lunch,SDL_lunch,K_lunch1,K_lunch2,ln_dafterwork,ln_dwork*ln_afterwork,t_commute,c_commute,M_commute2,t_worklunch,alternative
2469,,False,0.7003809294775182,0.517948717948718,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.8558427535316124,0.5662650602409639,0.2631578947368421,1.0,0.0,"6:30-7:00,Transit"
2469,,False,0.7337697060765457,0.6461538461538462,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.8966427542861479,0.23493975903614459,1.0,0.0,0.0,"7:00-7:30,Driving"
2469,,False,0.6580653760310179,0.3641025641025641,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.8041345210090052,0.5662650602409639,0.2631578947368421,1.0,0.0,"7:00-7:30,Transit"
2469,,False,0.6036168818354349,0.1794871794871795,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.7376002290184089,0.6024096385542169,1.0,0.0,0.0,"7:30-8:00,Driving"
2469,,False,0.6129942131347889,0.21025641025641026,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.7490590230601932,0.5662650602409639,0.2631578947368421,1.0,0.0,"7:30-8:00,Transit"
2469,,False,0.5547248757818836,0.02564102564102564,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.6778557857298513,0.6024096385542169,1.0,0.0,0.0,"8:00-8:30,Driving"
2469,,False,0.5647833926942559,0.05641025641025641,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.6901469665085982,0.5662650602409639,0.2631578947368421,1.0,0.0,"8:00-8:30,Transit"
2469,,False,0.5021161053265123,0.0,0.16556291390728478,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.6135695763575344,0.6024096385542169,1.0,0.0,0.0,"8:30-9:00,Driving"
2469,,False,0.5129625265343293,0.0,0.12582781456953643,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.6268235505885602,0.5662650602409639,0.2631578947368421,1.0,0.0,"8:30-9:00,Transit"
2469,,False,0.44517863637758837,0.0,0.36423841059602646,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.5439938381388945,0.6024096385542169,1.0,0.0,0.0,"9:00-9:30,Driving"
2469,,True,0.45694689265030075,0.0,0.32450331125827814,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.5583742644632999,0.5662650602409639,0.2631578947368421,1.0,0.0,"9:00-9:30,Transit"
2469,,False,0.5039356837864429,0.0,0.15894039735099338,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.6157930419233388,0.23493975903614459,1.0,0.0,0.0,"9:30-10:00,Driving"
2469,,False,0.39599708648996435,0.0,0.5231788079470199,1.0,0.0,0.0,0.2,0.0,0.0,1.0,0.48389558110113695,0.5662650602409639,0.2631578947368421,1.0,0.0,"9:30-10:00,Transit"
7668,,False,0.9783623315724369,0.8769230769230769,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.4306263376219852,0.14457831325301207,1.0,0.0,0.0,"6:30-7:00,Driving"
7668,,False,0.9426566400363511,0.6820512820512821,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.4025642144525319,0.3734939759036145,0.15789473684210525,1.0,0.0,"6:30-7:00,Transit"
7668,,False,0.9503281762878976,0.7230769230769231,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.40859349396634337,0.14457831325301207,1.0,0.0,0.0,"7:00-7:30,Driving"
7668,,False,0.9131066765142147,0.5282051282051282,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.3793400537420315,0.3734939759036145,0.15789473684210525,1.0,0.0,"7:00-7:30,Transit"
7668,,False,0.885388483718763,0.38974358974358975,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.3575555337895562,0.355421686746988,1.0,0.0,0.0,"7:30-8:00,Driving"
7668,,True,0.8822390508982353,0.37435897435897436,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.35508030515969136,0.3734939759036145,0.15789473684210525,1.0,0.0,"7:30-8:00,Transit"
7668,,False,0.8532302703185056,0.2358974358974359,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.33228147566865895,0.355421686746988,1.0,0.0,0.0,"8:00-8:30,Driving"
7668,,False,0.8499307452246735,0.2205128205128205,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.3296882843466846,0.3734939759036145,0.15789473684210525,1.0,0.0,"8:00-8:30,Transit"
7668,,False,0.819505305637619,0.08205128205128205,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.305776062177167,0.355421686746988,1.0,0.0,0.0,"8:30-9:00,Driving"
7668,,False,0.8160406663731651,0.06666666666666667,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.30305310307618205,0.3734939759036145,0.15789473684210525,1.0,0.0,"8:30-9:00,Transit"
7668,,False,0.7840530706261205,0.0,0.09271523178807947,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.2779131380191562,0.355421686746988,1.0,0.0,0.0,"9:00-9:30,Driving"
7668,,False,0.780405920536488,0.0,0.11258278145695365,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.2750467386408748,0.3734939759036145,0.15789473684210525,1.0,0.0,"9:00-9:30,Transit"
7668,,False,0.7900892818854716,0.0,0.059602649006622516,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.2826571689929749,0.14457831325301207,1.0,0.0,0.0,"9:30-10:00,Driving"
7668,,False,0.7428370823995106,0.0,0.31125827814569534,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.24552031472661762,0.3734939759036145,0.15789473684210525,1.0,0.0,"9:30-10:00,Transit"
10486,,False,0.9691431667209977,0.8256410256410256,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4233807325138552,0.20481927710843376,1.0,0.0,0.0,"6:30-7:00,Driving"
10486,,False,0.9436202431346802,0.6871794871794872,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.403321538176721,0.3674698795180723,0.21052631578947367,1.0,0.0,"6:30-7:00,Transit"
10486,,False,0.9407254002141333,0.6717948717948717,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.40104639771388007,0.20481927710843376,1.0,0.0,0.0,"7:00-7:30,Driving"
10486,,False,0.9141122671206255,0.5333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.38013037594111543,0.3674698795180723,0.21052631578947367,1.0,0.0,"7:00-7:30,Transit"
10486,,False,0.8727038709391804,0.3282051282051282,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.34758633479906864,0.427710843373494,1.0,0.0,0.0,"7:30-8:00,Driving"
10486,,True,0.8832904542412242,0.37948717948717947,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.3559066330815708,0.3674698795180723,0.21052631578947367,1.0,0.0,"7:30-8:00,Transit"
10486,,False,0.8399367600901194,0.17435897435897435,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.32183372631170837,0.427710843373494,1.0,0.0,0.0,"8:00-8:30,Driving"
10486,,False,0.8510323348731835,0.22564102564102564,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.33055405550561656,0.3674698795180723,0.21052631578947367,1.0,0.0,"8:00-8:30,Transit"
10486,,False,0.8055414900615209,0.020512820512820513,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.29480150060303734,0.427710843373494,1.0,0.0,0.0,"8:30-9:00,Driving"
10486,,False,0.8171974736277358,0.07179487179487179,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.3039622711213872,0.3674698795180723,0.21052631578947367,1.0,0.0,"8:30-9:00,Transit"
10486,,False,0.7693477596036872,0.0,0.17218543046357615,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2663558134434827,0.427710843373494,1.0,0.0,0.0,"9:00-9:30,Driving"
10486,,False,0.7816237735914148,0.0,0.10596026490066225,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2760038836930818,0.3674698795180723,0.21052631578947367,1.0,0.0,"9:00-9:30,Transit"
10486,,False,0.7779637700416856,0.0,0.12582781456953643,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.27312738228861555,0.20481927710843376,1.0,0.0,0.0,"9:30-10:00,Driving"
10486,,False,0.7441227821995026,0.0,0.304635761589404,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.24653078279913498,0.3674698795180723,0.21052631578947367,1.0,0.0,"9:30-10:00,Transit"
21977,,False,0.98383547473594,0.9076923076923077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.43492783734025275,0.10843373493975904,1.0,0.0,0.0,"6:30-7:00,Driving"
21977,,False,0.964487136674622,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.41972142564507986,0.23493975903614459,0.15789473684210525,1.0,0.0,"6:30-7:00,Transit"
21977,,False,0.9560265544440493,0.7538461538461538,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.41307201228073254,0.10843373493975904,1.0,0.0,0.0,"7:00-7:30,Driving"
21977,,False,0.9358736001659397,0.6461538461538462,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3972332295351295,0.23493975903614459,0.15789473684210525,1.0,0.0,"7:00-7:30,Transit"
21977,,False,0.9110911030390257,0.517948717948718,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3777559565948536,0.20481927710843376,1.0,0.0,0.0,"7:30-8:00,Driving"
21977,,False,0.9060263468085691,0.49230769230769234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37377542034348843,0.23493975903614459,0.15789473684210525,1.0,0.0,"7:30-8:00,Transit"
21977,,False,0.8801314420792533,0.3641025641025641,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3534238747904739,0.20481927710843376,1.0,0.0,0.0,"8:00-8:30,Driving"
21977,,False,0.8748341777293877,0.3384615384615385,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.34926060367901535,0.23493975903614459,0.15789473684210525,1.0,0.0,"8:00-8:30,Transit"
21977,,False,0.8477222936896448,0.21025641025641026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.32795259909933616,0.20481927710843376,1.0,0.0,0.0,"8:30-9:00,Driving"
21977,,False,0.8421701465761507,0.18461538461538463,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3235890080679451,0.23493975903614459,0.15789473684210525,1.0,0.0,"8:30-9:00,Transit"
21977,,False,0.8137212368243604,0.05641025641025641,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3012301970215452,0.20481927710843376,1.0,0.0,0.0,"9:00-9:30,Driving"
21977,,False,0.8078884384079797,0.03076923076923077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.29664603446695637,0.23493975903614459,0.15789473684210525,1.0,0.0,"9:00-9:30,Transit"
21977,,True,0.7972639483031493,0.0,0.019867549668874173,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.28829594347090826,0.10843373493975904,1.0,0.0,0.0,"9:30-10:00,Driving"
21977,,False,0.771820437152762,0.0,0.15894039735099338,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2682991617616868,0.23493975903614459,0.15789473684210525,1.0,0.0,"9:30-10:00,Transit"
7206,,True,0.8043650263250978,0.7846153846153846,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8724908486193894,0.8950501773831454,0.2530120481927711,1.0,0.0,0.0,"6:30-7:00,Driving"
7206,,False,0.7517872405667202,0.5641025641025641,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8724908486193894,0.8337251007762405,0.5120481927710844,0.3157894736842105,1.0,0.0,"6:30-7:00,Transit"
7206,,False,0.7681081010154597,0.6307692307692307,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8724908486193894,0.8527612394416451,0.2530120481927711,1.0,0.0,0.0,"7:00-7:30,Driving"
7206,,False,0.712587203145531,0.41025641025641024,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8724908486193894,0.7880034092071626,0.5120481927710844,0.3157894736842105,1.0,0.0,"7:00-7:30,Transit"
7206,,False,0.6724598458702792,0.26153846153846155,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8724908486193894,0.7412001203506704,0.5060240963855422,1.0,0.0,0.0,"7:30-8:00,Driving"
7206,,False,0.6710337916863588,0.2564102564102564,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8724908486193894,0.739536815414598,0.5120481927710844,0.3157894736842105,1.0,0.0,"7:30-8:00,Transit"
7206,,False,0.628346261943303,0.1076923076923077,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8724908486193894,0.6897474231092866,0.5060240963855422,1.0,0.0,0.0,"8:00-8:30,Driving"
7206,,False,0.6268262857644308,0.10256410256410256,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8724908486193894,0.6879745701429856,0.5120481927710844,0.3157894736842105,1.0,0.0,"8:00-8:30,Transit"
7206,,False,0.5812295115482581,0.0,0.059602649006622516,0.0,0.0,0.0,0.2,0.0,0.0,0.8724908486193894,0.6347919260778654,0.5060240963855422,1.0,0.0,0.0,"8:30-9:00,Driving"
7206,,False,0.5796023687371247,0.0,0.06622516556291391,0.0,0.0,0.0,0.2,0.0,0.0,0.8724908486193894,0.6328940775035012,0.5120481927710844,0.3157894736842105,1.0,0.0,"8:30-9:00,Transit"
7206,,False,0.5306706287716466,0.0,0.2582781456953642,0.0,0.0,0.0,0.2,0.0,0.0,0.8724908486193894,0.5758216339906215,0.5060240963855422,1.0,0.0,0.0,"9:00-9:30,Driving"
7206,,False,0.5289200615878819,0.0,0.26490066225165565,0.0,0.0,0.0,0.2,0.0,0.0,0.8724908486193894,0.5737798271573604,0.5120481927710844,0.3157894736842105,1.0,0.0,"9:00-9:30,Transit"
7206,,False,0.5513392993170899,0.0,0.17880794701986755,0.0,0.0,0.0,0.2,0.0,0.0,0.8724908486193894,0.5999289219369399,0.2530120481927711,1.0,0.0,0.0,"9:30-10:00,Driving"
7206,,False,0.47423250965088515,0.0,0.46357615894039733,1.0,0.0,0.0,0.2,0.0,0.0,0.8724908486193894,0.5099939857027116,0.5120481927710844,0.3157894736842105,1.0,0.0,"9:30-10:00,Transit"
1442,,True,0.9756094492856126,0.8615384615384616,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.4284627686415603,0.16265060240963855,1.0,0.0,0.0,"6:30-7:00,Driving"
1442,,False,0.9250784280194345,0.5897435897435898,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.38874899515435923,0.4819277108433735,0.2631578947368421,1.0,0.0,"6:30-7:00,Transit"
1442,,False,0.9474613021918864,0.7076923076923077,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.4063403358670348,0.16265060240963855,1.0,0.0,0.0,"7:00-7:30,Driving"
1442,,False,0.8947517236379213,0.4358974358974359,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.3649143718914927,0.4819277108433735,0.2631578947368421,1.0,0.0,"7:00-7:30,Transit"
1442,,False,0.8673492503170416,0.30256410256410254,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.3433779849769427,0.45783132530120485,1.0,0.0,0.0,"7:30-8:00,Driving"
