iid,hw_od,chosen,ln_dwork,SDE_work,SDL_work,PL_work,ln_dlunch,SDE_lunch,SDL_lunch,K_lunch1,K_lunch2,ln_dafterwork,ln_dwork*ln_afterwork,t_commute,c_commute,M_commute2,t_worklunch,alternative
3858,,False,0.407072448878971,0.3193717277486911,0.0,0.0,1.0,0.33333333333333337,0.0,1.0,0.0,1.0,0.6083824112032703,0.5441176470588235,0.05263157894736842,1.0,0.8333333333333334,"Inside the CBD,11:30-12:00"
3858,,False,0.407072448878971,0.3193717277486911,0.0,0.0,1.0,0.0,0.2,1.0,0.0,1.0,0.6083824112032703,0.5441176470588235,0.05263157894736842,1.0,0.8333333333333334,"Inside the CBD,12:00-12:30"
3858,,False,0.407072448878971,0.3193717277486911,0.0,0.0,1.0,0.0,0.6000000000000001,1.0,0.0,1.0,0.6083824112032703,0.5441176470588235,0.05263157894736842,1.0,0.8333333333333334,"Inside the CBD,12:30-13:00"
3858,,False,0.407072448878971,0.3193717277486911,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6083824112032703,0.5441176470588235,0.05263157894736842,1.0,0.8333333333333334,"Inside the CBD,13:00-13:30"
3858,,False,0.3887594443595004,0.3193717277486911,0.0,0.0,0.8454879529219204,1.0,0.0,0.0,1.0,1.0,0.5882381381393917,0.5441176470588235,0.05263157894736842,1.0,1.0,"Outside the CBD,11:00-11:30"
3858,,False,0.3887594443595004,0.3193717277486911,0.0,0.0,0.8454879529219204,0.33333333333333337,0.0,0.0,1.0,1.0,0.5882381381393917,0.5441176470588235,0.05263157894736842,1.0,1.0,"Outside the CBD,11:30-12:00"
3858,,False,0.3887594443595004,0.3193717277486911,0.0,0.0,0.8454879529219204,0.0,0.2,0.0,1.0,1.0,0.5882381381393917,0.5441176470588235,0.05263157894736842,1.0,1.0,"Outside the CBD,12:00-12:30"
3858,,False,0.3887594443595004,0.3193717277486911,0.0,0.0,0.8454879529219204,0.0,0.6000000000000001,0.0,1.0,1.0,0.5882381381393917,0.5441176470588235,0.05263157894736842,1.0,1.0,"Outside the CBD,12:30-13:00"
3858,,False,0.3887594443595004,0.3193717277486911,0.0,0.0,0.8454879529219204,0.0,1.0,0.0,1.0,1.0,0.5882381381393917,0.5441176470588235,0.05263157894736842,1.0,1.0,"Outside the CBD,13:00-13:30"
3858,,True,0.5377961663046917,0.3193717277486911,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7521782726059771,0.5441176470588235,0.05263157894736842,1.0,0.0,"Workplace,11:00-11:30"
3858,,False,0.5377961663046917,0.3193717277486911,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,1.0,0.7521782726059771,0.5441176470588235,0.05263157894736842,1.0,0.0,"Workplace,11:30-12:00"
3858,,False,0.5377961663046917,0.3193717277486911,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.7521782726059771,0.5441176470588235,0.05263157894736842,1.0,0.0,"Workplace,12:00-12:30"
3858,,False,0.5377961663046917,0.3193717277486911,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,1.0,0.7521782726059771,0.5441176470588235,0.05263157894736842,1.0,0.0,"Workplace,12:30-13:00"
3858,,False,0.5377961663046917,0.3193717277486911,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7521782726059771,0.5441176470588235,0.05263157894736842,1.0,0.0,"Workplace,13:00-13:30"
10418,,False,0.6204080379157655,0.0,0.17105263157894735,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.07392082916013076,0.20588235294117646,0.10526315789473684,1.0,0.8333333333333334,"Inside the CBD,11:00-11:30"
10418,,False,0.6204080379157655,0.0,0.17105263157894735,0.0,1.0,0.33333333333333337,0.0,1.0,0.0,0.0,0.07392082916013076,0.20588235294117646,0.10526315789473684,1.0,0.8333333333333334,"Inside the CBD,11:30-12:00"
10418,,False,0.6204080379157655,0.0,0.17105263157894735,0.0,1.0,0.0,0.2,1.0,0.0,0.0,0.07392082916013076,0.20588235294117646,0.10526315789473684,1.0,0.8333333333333334,"Inside the CBD,12:00-12:30"
10418,,False,0.6204080379157655,0.0,0.17105263157894735,0.0,1.0,0.0,0.6000000000000001,1.0,0.0,0.0,0.07392082916013076,0.20588235294117646,0.10526315789473684,1.0,0.8333333333333334,"Inside the CBD,12:30-13:00"
10418,,False,0.6204080379157655,0.0,0.17105263157894735,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.07392082916013076,0.20588235294117646,0.10526315789473684,1.0,0.8333333333333334,"Inside the CBD,13:00-13:30"
10418,,False,0.6059315355137269,0.0,0.17105263157894735,0.0,0.8454879529219204,1.0,0.0,0.0,1.0,0.0,0.0636789639463251,0.20588235294117646,0.10526315789473684,1.0,1.0,"Outside the CBD,11:00-11:30"
10418,,False,0.6059315355137269,0.0,0.17105263157894735,0.0,0.8454879529219204,0.33333333333333337,0.0,0.0,1.0,0.0,0.0636789639463251,0.20588235294117646,0.10526315789473684,1.0,1.0,"Outside the CBD,11:30-12:00"
10418,,False,0.6059315355137269,0.0,0.17105263157894735,0.0,0.8454879529219204,0.0,0.2,0.0,1.0,0.0,0.0636789639463251,0.20588235294117646,0.10526315789473684,1.0,1.0,"Outside the CBD,12:00-12:30"
10418,,True,0.6059315355137269,0.0,0.17105263157894735,0.0,0.8454879529219204,0.0,0.6000000000000001,0.0,1.0,0.0,0.0636789639463251,0.20588235294117646,0.10526315789473684,1.0,1.0,"Outside the CBD,12:30-13:00"
10418,,False,0.6059315355137269,0.0,0.17105263157894735,0.0,0.8454879529219204,0.0,1.0,0.0,1.0,0.0,0.0636789639463251,0.20588235294117646,0.10526315789473684,1.0,1.0,"Outside the CBD,13:00-13:30"
10418,,False,0.7254554985020738,0.0,0.17105263157894735,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14824001914803886,0.20588235294117646,0.10526315789473684,1.0,0.0,"Workplace,11:00-11:30"
10418,,False,0.7254554985020738,0.0,0.17105263157894735,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.14824001914803886,0.20588235294117646,0.10526315789473684,1.0,0.0,"Workplace,11:30-12:00"
10418,,False,0.7254554985020738,0.0,0.17105263157894735,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.14824001914803886,0.20588235294117646,0.10526315789473684,1.0,0.0,"Workplace,12:00-12:30"
10418,,False,0.7254554985020738,0.0,0.17105263157894735,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.14824001914803886,0.20588235294117646,0.10526315789473684,1.0,0.0,"Workplace,12:30-13:00"
10418,,False,0.7254554985020738,0.0,0.17105263157894735,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14824001914803886,0.20588235294117646,0.10526315789473684,1.0,0.0,"Workplace,13:00-13:30"
2469,,False,0.11605635913358059,0.0,0.6447368421052632,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.28826521953325734,0.6911764705882353,0.2631578947368421,1.0,0.8333333333333334,"Inside the CBD,11:00-11:30"
2469,,False,0.11605635913358059,0.0,0.6447368421052632,0.0,1.0,0.33333333333333337,0.0,1.0,0.0,1.0,0.28826521953325734,0.6911764705882353,0.2631578947368421,1.0,0.8333333333333334,"Inside the CBD,11:30-12:00"
2469,,False,0.11605635913358059,0.0,0.6447368421052632,0.0,1.0,0.0,0.2,1.0,0.0,1.0,0.28826521953325734,0.6911764705882353,0.2631578947368421,1.0,0.8333333333333334,"Inside the CBD,12:00-12:30"
2469,,False,0.11605635913358059,0.0,0.6447368421052632,0.0,1.0,0.0,0.6000000000000001,1.0,0.0,1.0,0.28826521953325734,0.6911764705882353,0.2631578947368421,1.0,0.8333333333333334,"Inside the CBD,12:30-13:00"
2469,,False,0.11605635913358059,0.0,0.6447368421052632,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.28826521953325734,0.6911764705882353,0.2631578947368421,1.0,0.8333333333333334,"Inside the CBD,13:00-13:30"
2469,,False,0.09079628256604244,0.0,0.6447368421052632,0.0,0.8454879529219204,1.0,0.0,0.0,1.0,1.0,0.2604791793206893,0.6911764705882353,0.2631578947368421,1.0,1.0,"Outside the CBD,11:00-11:30"
2469,,False,0.09079628256604244,0.0,0.6447368421052632,0.0,0.8454879529219204,0.33333333333333337,0.0,0.0,1.0,1.0,0.2604791793206893,0.6911764705882353,0.2631578947368421,1.0,1.0,"Outside the CBD,11:30-12:00"
2469,,False,0.09079628256604244,0.0,0.6447368421052632,0.0,0.8454879529219204,0.0,0.2,0.0,1.0,1.0,0.2604791793206893,0.6911764705882353,0.2631578947368421,1.0,1.0,"Outside the CBD,12:00-12:30"
2469,,False,0.09079628256604244,0.0,0.6447368421052632,0.0,0.8454879529219204,0.0,0.6000000000000001,0.0,1.0,1.0,0.2604791793206893,0.6911764705882353,0.2631578947368421,1.0,1.0,"Outside the CBD,12:30-13:00"
2469,,False,0.09079628256604244,0.0,0.6447368421052632,0.0,0.8454879529219204,0.0,1.0,0.0,1.0,1.0,0.2604791793206893,0.6911764705882353,0.2631578947368421,1.0,1.0,"Outside the CBD,13:00-13:30"
2469,,False,0.29126107160731673,0.0,0.6447368421052632,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4809900979876205,0.6911764705882353,0.2631578947368421,1.0,0.0,"Workplace,11:00-11:30"
2469,,False,0.29126107160731673,0.0,0.6447368421052632,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,1.0,0.4809900979876205,0.6911764705882353,0.2631578947368421,1.0,0.0,"Workplace,11:30-12:00"
2469,,True,0.29126107160731673,0.0,0.6447368421052632,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.4809900979876205,0.6911764705882353,0.2631578947368421,1.0,0.0,"Workplace,12:00-12:30"
2469,,False,0.29126107160731673,0.0,0.6447368421052632,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,1.0,0.4809900979876205,0.6911764705882353,0.2631578947368421,1.0,0.0,"Workplace,12:30-13:00"
2469,,False,0.29126107160731673,0.0,0.6447368421052632,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4809900979876205,0.6911764705882353,0.2631578947368421,1.0,0.0,"Workplace,13:00-13:30"
7668,,False,0.7630890026060315,0.38219895287958117,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.17486504678604442,0.45588235294117646,0.15789473684210525,1.0,0.8333333333333334,"Inside the CBD,11:00-11:30"
7668,,False,0.7630890026060315,0.38219895287958117,0.0,0.0,1.0,0.33333333333333337,0.0,1.0,0.0,0.0,0.17486504678604442,0.45588235294117646,0.15789473684210525,1.0,0.8333333333333334,"Inside the CBD,11:30-12:00"
7668,,False,0.7630890026060315,0.38219895287958117,0.0,0.0,1.0,0.0,0.2,1.0,0.0,0.0,0.17486504678604442,0.45588235294117646,0.15789473684210525,1.0,0.8333333333333334,"Inside the CBD,12:00-12:30"
7668,,False,0.7630890026060315,0.38219895287958117,0.0,0.0,1.0,0.0,0.6000000000000001,1.0,0.0,0.0,0.17486504678604442,0.45588235294117646,0.15789473684210525,1.0,0.8333333333333334,"Inside the CBD,12:30-13:00"
7668,,False,0.7630890026060315,0.38219895287958117,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.17486504678604442,0.45588235294117646,0.15789473684210525,1.0,0.8333333333333334,"Inside the CBD,13:00-13:30"
7668,,False,0.7507155750696122,0.38219895287958117,0.0,0.0,0.8454879529219204,1.0,0.0,0.0,1.0,0.0,0.1661110692339145,0.45588235294117646,0.15789473684210525,1.0,1.0,"Outside the CBD,11:00-11:30"
7668,,False,0.7507155750696122,0.38219895287958117,0.0,0.0,0.8454879529219204,0.33333333333333337,0.0,0.0,1.0,0.0,0.1661110692339145,0.45588235294117646,0.15789473684210525,1.0,1.0,"Outside the CBD,11:30-12:00"
7668,,False,0.7507155750696122,0.38219895287958117,0.0,0.0,0.8454879529219204,0.0,0.2,0.0,1.0,0.0,0.1661110692339145,0.45588235294117646,0.15789473684210525,1.0,1.0,"Outside the CBD,12:00-12:30"
7668,,False,0.7507155750696122,0.38219895287958117,0.0,0.0,0.8454879529219204,0.0,0.6000000000000001,0.0,1.0,0.0,0.1661110692339145,0.45588235294117646,0.15789473684210525,1.0,1.0,"Outside the CBD,12:30-13:00"
7668,,False,0.7507155750696122,0.38219895287958117,0.0,0.0,0.8454879529219204,0.0,1.0,0.0,1.0,0.0,0.1661110692339145,0.45588235294117646,0.15789473684210525,1.0,1.0,"Outside the CBD,13:00-13:30"
7668,,False,0.8537026329033923,0.38219895287958117,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.23897256131306732,0.45588235294117646,0.15789473684210525,1.0,0.0,"Workplace,11:00-11:30"
7668,,True,0.8537026329033923,0.38219895287958117,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.23897256131306732,0.45588235294117646,0.15789473684210525,1.0,0.0,"Workplace,11:30-12:00"
7668,,False,0.8537026329033923,0.38219895287958117,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.23897256131306732,0.45588235294117646,0.15789473684210525,1.0,0.0,"Workplace,12:00-12:30"
7668,,False,0.8537026329033923,0.38219895287958117,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.23897256131306732,0.45588235294117646,0.15789473684210525,1.0,0.0,"Workplace,12:30-13:00"
7668,,False,0.8537026329033923,0.38219895287958117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23897256131306732,0.45588235294117646,0.15789473684210525,1.0,0.0,"Workplace,13:00-13:30"
10486,,False,0.7646239898950993,0.387434554973822,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.17595102269948892,0.4485294117647059,0.21052631578947367,1.0,0.8333333333333334,"Inside the CBD,11:00-11:30"
10486,,False,0.7646239898950993,0.387434554973822,0.0,0.0,1.0,0.33333333333333337,0.0,1.0,0.0,0.0,0.17595102269948892,0.4485294117647059,0.21052631578947367,1.0,0.8333333333333334,"Inside the CBD,11:30-12:00"
10486,,False,0.7646239898950993,0.387434554973822,0.0,0.0,1.0,0.0,0.2,1.0,0.0,0.0,0.17595102269948892,0.4485294117647059,0.21052631578947367,1.0,0.8333333333333334,"Inside the CBD,12:00-12:30"
10486,,False,0.7646239898950993,0.387434554973822,0.0,0.0,1.0,0.0,0.6000000000000001,1.0,0.0,0.0,0.17595102269948892,0.4485294117647059,0.21052631578947367,1.0,0.8333333333333334,"Inside the CBD,12:30-13:00"
10486,,False,0.7646239898950993,0.387434554973822,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.17595102269948892,0.4485294117647059,0.21052631578947367,1.0,0.8333333333333334,"Inside the CBD,13:00-13:30"
10486,,False,0.7522714288058887,0.387434554973822,0.0,0.0,0.8454879529219204,1.0,0.0,0.0,1.0,0.0,0.16721180778365552,0.4485294117647059,0.21052631578947367,1.0,1.0,"Outside the CBD,11:00-11:30"
10486,,False,0.7522714288058887,0.387434554973822,0.0,0.0,0.8454879529219204,0.33333333333333337,0.0,0.0,1.0,0.0,0.16721180778365552,0.4485294117647059,0.21052631578947367,1.0,1.0,"Outside the CBD,11:30-12:00"
10486,,False,0.7522714288058887,0.387434554973822,0.0,0.0,0.8454879529219204,0.0,0.2,0.0,1.0,0.0,0.16721180778365552,0.4485294117647059,0.21052631578947367,1.0,1.0,"Outside the CBD,12:00-12:30"
10486,,False,0.7522714288058887,0.387434554973822,0.0,0.0,0.8454879529219204,0.0,0.6000000000000001,0.0,1.0,0.0,0.16721180778365552,0.4485294117647059,0.21052631578947367,1.0,1.0,"Outside the CBD,12:30-13:00"
10486,,False,0.7522714288058887,0.387434554973822,0.0,0.0,0.8454879529219204,0.0,1.0,0.0,1.0,0.0,0.16721180778365552,0.4485294117647059,0.21052631578947367,1.0,1.0,"Outside the CBD,13:00-13:30"
10486,,False,0.8550930958942031,0.387434554973822,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2399562888835236,0.4485294117647059,0.21052631578947367,1.0,0.0,"Workplace,11:00-11:30"
10486,,False,0.8550930958942031,0.387434554973822,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.2399562888835236,0.4485294117647059,0.21052631578947367,1.0,0.0,"Workplace,11:30-12:00"
10486,,True,0.8550930958942031,0.387434554973822,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2399562888835236,0.4485294117647059,0.21052631578947367,1.0,0.0,"Workplace,12:00-12:30"
10486,,False,0.8550930958942031,0.387434554973822,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.2399562888835236,0.4485294117647059,0.21052631578947367,1.0,0.0,"Workplace,12:30-13:00"
10486,,False,0.8550930958942031,0.387434554973822,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2399562888835236,0.4485294117647059,0.21052631578947367,1.0,0.0,"Workplace,13:00-13:30"
21977,,False,0.6381876199304983,0.0,0.039473684210526314,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.08649956382238244,0.1323529411764706,1.0,0.0,0.8333333333333334,"Inside the CBD,11:00-11:30"
21977,,False,0.6381876199304983,0.0,0.039473684210526314,0.0,1.0,0.33333333333333337,0.0,1.0,0.0,0.0,0.08649956382238244,0.1323529411764706,1.0,0.0,0.8333333333333334,"Inside the CBD,11:30-12:00"
21977,,False,0.6381876199304983,0.0,0.039473684210526314,0.0,1.0,0.0,0.2,1.0,0.0,0.0,0.08649956382238244,0.1323529411764706,1.0,0.0,0.8333333333333334,"Inside the CBD,12:00-12:30"
21977,,False,0.6381876199304983,0.0,0.039473684210526314,0.0,1.0,0.0,0.6000000000000001,1.0,0.0,0.0,0.08649956382238244,0.1323529411764706,1.0,0.0,0.8333333333333334,"Inside the CBD,12:30-13:00"
21977,,False,0.6381876199304983,0.0,0.039473684210526314,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.08649956382238244,0.1323529411764706,1.0,0.0,0.8333333333333334,"Inside the CBD,13:00-13:30"
21977,,False,0.6239916812516564,0.0,0.039473684210526314,0.0,0.8454879529219204,1.0,0.0,0.0,1.0,0.0,0.0764561923992082,0.1323529411764706,1.0,0.0,1.0,"Outside the CBD,11:00-11:30"
21977,,False,0.6239916812516564,0.0,0.039473684210526314,0.0,0.8454879529219204,0.33333333333333337,0.0,0.0,1.0,0.0,0.0764561923992082,0.1323529411764706,1.0,0.0,1.0,"Outside the CBD,11:30-12:00"
21977,,False,0.6239916812516564,0.0,0.039473684210526314,0.0,0.8454879529219204,0.0,0.2,0.0,1.0,0.0,0.0764561923992082,0.1323529411764706,1.0,0.0,1.0,"Outside the CBD,12:00-12:30"
21977,,False,0.6239916812516564,0.0,0.039473684210526314,0.0,0.8454879529219204,0.0,0.6000000000000001,0.0,1.0,0.0,0.0764561923992082,0.1323529411764706,1.0,0.0,1.0,"Outside the CBD,12:30-13:00"
21977,,False,0.6239916812516564,0.0,0.039473684210526314,0.0,0.8454879529219204,0.0,1.0,0.0,1.0,0.0,0.0764561923992082,0.1323529411764706,1.0,0.0,1.0,"Outside the CBD,13:00-13:30"
21977,,True,0.741324521427732,0.0,0.039473684210526314,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15946706759977602,0.1323529411764706,1.0,0.0,0.0,"Workplace,11:00-11:30"
21977,,False,0.741324521427732,0.0,0.039473684210526314,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.15946706759977602,0.1323529411764706,1.0,0.0,0.0,"Workplace,11:30-12:00"
21977,,False,0.741324521427732,0.0,0.039473684210526314,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.15946706759977602,0.1323529411764706,1.0,0.0,0.0,"Workplace,12:00-12:30"
21977,,False,0.741324521427732,0.0,0.039473684210526314,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.15946706759977602,0.1323529411764706,1.0,0.0,0.0,"Workplace,12:30-13:00"
21977,,False,0.741324521427732,0.0,0.039473684210526314,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15946706759977602,0.1323529411764706,1.0,0.0,0.0,"Workplace,13:00-13:30"
7206,,False,0.6486919764809314,0.8010471204188482,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.872490848596899,0.7746767167867272,0.3088235294117647,1.0,0.0,0.8333333333333334,"Inside the CBD,11:00-11:30"
7206,,False,0.6486919764809314,0.8010471204188482,0.0,0.0,1.0,0.33333333333333337,0.0,1.0,0.0,0.872490848596899,0.7746767167867272,0.3088235294117647,1.0,0.0,0.8333333333333334,"Inside the CBD,11:30-12:00"
